,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
17,0.26927656,0.35965288,0.3381717,0.34221038,0.44717064,0.59579813,0.509869,1306229.2,0.69194055,8,0.090376325,0.090376325,total,al,2.9802322e-08,0.031701148,0.1174977,0.0078642275,0.013226618,0.037589688,0.00873127,53705.855,0.012451998,0.03170115,0.03170115,total
18,0.26927656,0.3627293,0.49933416,0.31035733,0.43222123,0.5622276,0.47274965,1276452.5,0.6707846,9,0.09345279,0.13398263,total,rand,2.9802322e-08,0.120501816,0.27150297,0.03227616,0.046378814,0.1413882,0.038517416,203666.89,0.045977946,0.120501816,0.072820105,total
19,0.26927656,0.36282045,0.43423468,0.3172794,0.42975807,0.5705605,0.4807201,1281743.0,0.6751811,9,0.09354393,0.11486205,total,al,2.9802322e-08,0.0927364,0.23234642,0.033351284,0.026233518,0.121289216,0.03945676,148472.23,0.028860677,0.0927364,0.064476475,total
20,0.26927656,0.44176358,0.64370894,0.33824247,0.4085164,0.6675076,0.5054768,1151889.5,0.6484491,10,0.17248705,0.17248705,total,al,2.9802322e-08,0.045663707,0.16954632,0.005520666,0.01641864,0.045423295,0.006133786,82778.39,0.021979058,0.045663707,0.045663707,total
21,0.26927656,0.41765547,0.5623354,0.31681868,0.40252885,0.61599004,0.48091626,1177044.6,0.64481235,10,0.14837894,0.15089549,total,rand,2.9802322e-08,0.09079504,0.32239705,0.017468689,0.026802095,0.10058169,0.020449439,157710.75,0.038205225,0.090795055,0.08654824,total
22,0.26927656,0.41017866,0.52430546,0.32108402,0.4072063,0.6145189,0.4859485,1194446.0,0.65149677,11,0.14090212,0.14090212,total,rand,2.9802322e-08,0.070724346,0.26316646,0.012781291,0.023715362,0.07776755,0.014752604,123191.73,0.030008601,0.07072435,0.07072435,total
23,0.26927656,0.430768,0.60037494,0.32636228,0.40377933,0.64055145,0.4919733,1161073.2,0.64492744,11,0.16149148,0.16149148,total,al,2.9802322e-08,0.068004936,0.253777,0.012867574,0.022671944,0.07272774,0.014696193,120354.91,0.030643165,0.068004936,0.068004936,total
24,0.26927656,0.2694633,0.22576275,0.28588668,0.453425,0.44784307,0.44389883,1429966.4,0.7024485,12,0.0001867488,0.059522785,total,al,2.9802322e-08,0.064519145,0.083963305,0.028240455,0.02607135,0.08470115,0.034317847,103483.734,0.02058638,0.064519145,0.024895651,total
25,0.26927656,0.34202337,0.32148352,0.31004104,0.43013445,0.53825915,0.47312793,1311477.8,0.67858213,12,0.07274685,0.086337924,total,rand,2.9802322e-08,0.06705025,0.18034776,0.01498597,0.033476204,0.06989375,0.017650636,120090.65,0.031436987,0.06705024,0.048307385,total
26,0.26927656,0.31252044,0.18352337,0.30798787,0.44052514,0.5094609,0.47081718,1364926.2,0.6925758,13,0.043243878,0.04923262,total,rand,2.9802322e-08,0.03601239,0.10182305,0.0113680065,0.014045314,0.044653825,0.013368963,59212.066,0.012379861,0.03601238,0.027259387,total
27,0.26927656,0.28244954,0.18698286,0.3027185,0.46045312,0.47729832,0.46462804,1417544.0,0.7053254,13,0.013173038,0.050204635,total,al,2.9802322e-08,0.054227397,0.09009124,0.011563556,0.028328113,0.060738243,0.0135637205,93224.0,0.021730224,0.0542274,0.024364619,total
