,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
31,0.5766645,0.49784794,0.88149273,0.35217357,0.3797055,0.54090065,0.4438073,12080470.0,0.5493249,150,-0.07881658,0.38251424,total,al,0.0,0.41805324,0.39008778,0.28764504,0.31169656,0.44547194,0.36241534,8389269.0,0.10759366,0.41805324,0.18618111,total
32,0.5766645,0.29068482,0.76778793,0.2359341,0.26772282,0.3354968,0.29679778,16594694.0,0.5195899,160,-0.28597972,0.40601653,total,rand,0.0,0.36046112,0.33827344,0.28897724,0.32845792,0.41268983,0.3635106,6305587.0,0.11853923,0.36046115,0.21648836,total
33,0.5766645,0.5009944,0.90921724,0.34745342,0.37575495,0.5385582,0.43999916,11851624.0,0.5434768,160,-0.0756701,0.3856607,total,al,0.0,0.42077377,0.3716252,0.28393325,0.3085641,0.44428745,0.3593787,8535902.0,0.10251997,0.4207738,0.18450569,total
34,0.5766645,0.3016246,0.7973423,0.23737574,0.26345223,0.34379113,0.297935,16281408.0,0.51821625,170,-0.27503997,0.41695634,total,al,0.0,0.37106392,0.27231267,0.29074606,0.32287747,0.4217352,0.36490497,6533224.0,0.11650163,0.37106392,0.19870289,total
35,0.5766645,0.5191922,0.65295386,0.407018,0.46329919,0.5888113,0.51464576,12400235.0,0.58323735,170,-0.05747229,0.28852585,total,rand,0.0,0.35861614,0.4518024,0.26680017,0.30542204,0.39354518,0.33708847,6947308.0,0.10808181,0.35861617,0.22059341,total
36,0.5766645,0.24859193,0.77570415,0.20905991,0.27119735,0.28925768,0.27074128,17379772.0,0.5083538,180,-0.32807264,0.42165598,total,al,0.0,0.3298441,0.29619387,0.26774833,0.3325286,0.38000324,0.3399748,5664560.5,0.109668605,0.3298441,0.19655792,total
37,0.5766645,0.46061477,0.45983344,0.40642175,0.48308283,0.55061424,0.5142389,14260118.0,0.5977611,180,-0.11604979,0.22994833,total,rand,0.0,0.30327612,0.36697137,0.26614928,0.3164649,0.361328,0.33669075,4857064.5,0.114357255,0.30327615,0.22927654,total
38,0.5766645,0.49054742,0.5675047,0.40725535,0.47215718,0.5708567,0.514727,13330977.0,0.5911747,190,-0.086117074,0.26786876,total,al,0.0,0.32942763,0.33867347,0.26733568,0.31002575,0.37840787,0.3373566,5752771.0,0.110792324,0.32942763,0.2102024,total
39,0.5766645,0.5429535,0.42267385,0.46636063,0.5458377,0.6416255,0.5891286,12740900.0,0.62038827,190,-0.033711016,0.1969544,total,rand,0.0,0.2750606,0.30628473,0.23360622,0.2731497,0.32326755,0.29478005,4537816.5,0.09873965,0.2750606,0.19494547,total
40,0.5766645,0.3323637,0.6221262,0.28972983,0.34294876,0.3949767,0.36683816,16219216.0,0.5465109,200,-0.24430084,0.3323627,total,rand,0.0,0.3334308,0.3841681,0.28984398,0.3430418,0.39566034,0.36689642,5366945.5,0.12324556,0.33343083,0.24575198,total
41,0.5766645,0.33784926,0.68519866,0.28464207,0.33973965,0.39501837,0.36234254,15941304.0,0.54107344,200,-0.23881528,0.35730755,total,al,0.0,0.3476579,0.34424397,0.28603914,0.3404553,0.4018783,0.36310816,5956294.5,0.11811992,0.34765792,0.22412068,total
42,0.5766645,0.45615378,0.4543484,0.4008978,0.48144847,0.54327786,0.5096838,14271838.0,0.5937608,210,-0.12051074,0.22548738,total,rand,0.0,0.3019062,0.3719058,0.26294002,0.3153757,0.3580419,0.33392152,4878199.5,0.11177361,0.30190623,0.23414879,total
43,0.5763737,0.49495935,0.43193,0.40027648,0.4797226,0.54452115,0.5091575,11063987.0,0.55032915,210,-0.08141446,0.2042534,total,al,0.00087221665,0.26645535,0.3294936,0.26262453,0.31421912,0.35932836,0.3336206,6543210.5,0.2068613,0.26657024,0.20694807,total
44,0.5766645,0.5103494,0.6382492,0.40280256,0.46033072,0.57870483,0.51115364,12553647.0,0.5804242,220,-0.0663152,0.27968293,total,al,0.0,0.3409653,0.34573737,0.26442328,0.30296868,0.38179567,0.33501855,6305021.0,0.10675413,0.34096536,0.20599155,total
45,0.5766645,0.5232245,0.5999887,0.41548,0.51601994,0.5937423,0.5309452,12339751.0,0.5848923,220,-0.053440113,0.27067673,total,rand,0.0,0.3306854,0.33846545,0.2532846,0.26238006,0.3727402,0.31391594,6033834.0,0.10569796,0.3306854,0.19733931,total
46,0.5766645,0.44945002,0.49593273,0.3585998,0.4737319,0.48139104,0.45916718,12995411.0,0.5329884,230,-0.12721455,0.23557922,total,al,0.0,0.2792327,0.3003721,0.27376804,0.3120993,0.37249395,0.3414396,6162967.5,0.2088351,0.27923274,0.21082444,total
47,0.5766645,0.33643237,0.66413677,0.28322238,0.33674335,0.39231986,0.36114994,15934219.0,0.539378,230,-0.24023218,0.34085003,total,rand,0.0,0.34128678,0.35559332,0.28472966,0.33693963,0.39678827,0.36199442,5748172.0,0.11728749,0.3412868,0.24085148,total
48,0.5766645,0.6010575,0.369601,0.5155786,0.61404455,0.7069588,0.65547466,11701390.0,0.6376351,240,0.024392964,0.13972567,total,al,0.0,0.21385308,0.35890666,0.17251767,0.20738381,0.23939487,0.2188308,4210581.5,0.077954024,0.21385309,0.163722,total
49,0.5766645,0.5236796,0.44962806,0.45325541,0.6012606,0.61032796,0.5931248,12803274.0,0.6035658,240,-0.052984886,0.1703727,total,rand,0.0,0.22658418,0.33308664,0.19343491,0.20743367,0.27356791,0.23208748,3695580.5,0.09477954,0.22658417,0.15849584,total
50,0.57666445,0.60747683,0.4528904,0.46243447,0.5386753,0.6478937,0.58592707,10004061.0,0.5702182,250,0.030812329,0.18290141,total,rand,5.654593e-08,0.22703777,0.32648975,0.23187572,0.2707041,0.32993785,0.29331386,5416286.5,0.20358884,0.22703777,0.16284473,total
51,0.5766645,0.657964,0.5415584,0.519944,0.59621304,0.74723583,0.65907013,9987574.0,0.62718135,250,0.081299424,0.19663213,total,al,0.0,0.2502612,0.4667077,0.1735385,0.20302503,0.2603783,0.21980254,5500551.5,0.07635478,0.2502612,0.17486013,total
52,0.5766645,0.40919533,0.4887566,0.3627887,0.47735947,0.48396054,0.47421056,14920741.0,0.5723069,260,-0.16746926,0.24992435,total,al,0.0,0.28885475,0.35107782,0.24941228,0.31300735,0.34071776,0.31904507,4736281.0,0.10534986,0.28885475,0.2214065,total
53,0.5766645,0.3512351,0.53159755,0.2937136,0.41623336,0.37866345,0.38742906,14602702.0,0.5053357,260,-0.22542946,0.2759816,total,rand,0.0,0.26057392,0.35202497,0.25997922,0.34079576,0.34203783,0.33274484,6274598.5,0.19987583,0.26057395,0.22612569,total
54,0.5766645,0.5435282,0.2931428,0.4952639,0.62739766,0.6551892,0.6377899,13109672.0,0.6354571,270,-0.03313638,0.1265585,total,rand,0.0,0.19692126,0.24567044,0.17112158,0.21053477,0.23346122,0.21618325,3251168.5,0.075075306,0.19692127,0.15446344,total
