,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
32,0.5766645,0.22059104,0.51511204,0.35071483,0.93852746,0.35899985,0.5189219,20851090.0,0.6167904,160,-0.35607347,0.35607347,total,rand,0.0,0.014108474,0.025001528,0.021750825,0.004038499,0.02282557,0.02361663,67200.37,0.012286262,0.0141084725,0.0141084725,total
33,0.5766645,0.22429207,0.5063611,0.3587373,0.94280213,0.3667148,0.5279006,20889148.0,0.6219873,160,-0.3523725,0.3523725,total,al,0.0,0.008163723,0.014353352,0.013475302,0.0035527651,0.013857014,0.014527608,39624.105,0.007891357,0.008163723,0.008163723,total
34,0.5766645,0.24518187,0.46967903,0.39158252,0.9433171,0.40105677,0.5624815,20833884.0,0.640705,170,-0.33148265,0.33148265,total,al,0.0,0.01331303,0.021727173,0.02039793,0.0014021432,0.021521565,0.020834846,48590.434,0.011516903,0.013313036,0.013313036,total
35,0.5766645,0.22658372,0.50347865,0.36085248,0.9400822,0.36937046,0.53010285,20850464.0,0.6227585,170,-0.35008082,0.35008082,total,rand,0.0,0.0110470215,0.019905956,0.017050799,0.0028355578,0.017899983,0.0183387,50224.344,0.009644204,0.0110470215,0.0110470215,total
36,0.5766645,0.23235568,0.49324408,0.37194258,0.9440726,0.38036707,0.5419246,20879436.0,0.62966913,180,-0.3443088,0.3443088,total,al,0.0,0.012798183,0.022416191,0.019351376,0.0025800313,0.020449402,0.020424567,58666.312,0.010816125,0.012798183,0.012798183,total
37,0.5766645,0.22139187,0.5133374,0.35287666,0.9402426,0.36098427,0.5214114,20868570.0,0.61827826,180,-0.35527268,0.35527268,total,rand,0.0,0.011283432,0.020546336,0.017921286,0.0028213263,0.018648034,0.019389015,41544.336,0.0102615785,0.01128343,0.01128343,total
38,0.5766645,0.22970113,0.4982919,0.3670357,0.94255334,0.375443,0.53683954,20870024.0,0.62664473,190,-0.3469634,0.3469634,total,al,0.0,0.008514633,0.014075766,0.013425143,0.003501476,0.013987319,0.01430045,47801.24,0.0077062496,0.008514634,0.008514634,total
39,0.5766645,0.22725156,0.5017709,0.3618726,0.9399754,0.37043285,0.5313137,20847652.0,0.6233159,190,-0.34941298,0.34941298,total,rand,0.0,0.007592628,0.013558993,0.01231627,0.003364982,0.012732261,0.013245162,40820.844,0.0071733072,0.0075926282,0.0075926282,total
40,0.5766645,0.23272943,0.49282676,0.37079626,0.9408735,0.3796794,0.54086435,20840240.0,0.6285023,200,-0.34393513,0.34393513,total,rand,0.0,0.009051414,0.016739668,0.012939756,0.003479086,0.013898574,0.013688851,62484.254,0.007040029,0.00905142,0.00905142,total
41,0.5766645,0.22857773,0.4997879,0.36462003,0.94123685,0.37310937,0.53419065,20858712.0,0.62507665,200,-0.3480868,0.3480868,total,al,0.0,0.009667643,0.016902437,0.01585684,0.0031901433,0.016358918,0.017167449,34838.44,0.0092444625,0.009667648,0.009667648,total
42,0.5766645,0.2257354,0.505134,0.36239785,0.94559366,0.37013635,0.53185046,20916102.0,0.6244901,210,-0.35092914,0.35092914,total,al,0.0,0.009057527,0.016071795,0.013787636,0.0032612297,0.01450761,0.014738037,51516.582,0.007745442,0.009057524,0.009057524,total
43,0.5766645,0.21853654,0.517215,0.34766176,0.9387528,0.35575837,0.51553583,20860516.0,0.61510646,210,-0.358128,0.358128,total,rand,0.0,0.014446921,0.025643924,0.02256583,0.005706509,0.023600427,0.024604583,77300.016,0.012897312,0.014446918,0.014446918,total
44,0.5766645,0.23291707,0.49268848,0.3699858,0.9388026,0.37916154,0.5399255,20815494.0,0.6277174,220,-0.34374747,0.34374747,total,rand,0.0,0.01075191,0.01986118,0.016186126,0.0044128736,0.017095804,0.017343255,70685.02,0.009090523,0.010751911,0.010751911,total
45,0.5766645,0.24069235,0.47807693,0.38406423,0.9423512,0.393317,0.5548693,20835220.0,0.636268,220,-0.33597216,0.33597216,total,al,0.0,0.007813626,0.0147426985,0.012093619,0.0032336474,0.012665834,0.012664807,48471.844,0.006888907,0.007813628,0.007813628,total
46,0.5766645,0.23360379,0.49091783,0.3738834,0.9439824,0.38238317,0.54420054,20875084.0,0.6307463,230,-0.34306076,0.34306076,total,al,0.0,0.0065529975,0.011356065,0.009604125,0.004081754,0.010195878,0.010217188,58316.793,0.005368847,0.006552994,0.006552994,total
47,0.5766645,0.22208373,0.5139612,0.35326755,0.93883306,0.36159137,0.5217751,20851178.0,0.61828655,230,-0.35458082,0.35458082,total,rand,0.0,0.012293595,0.021336563,0.01988319,0.003242955,0.020595783,0.021791248,38899.164,0.011495903,0.012293591,0.012293591,total
48,0.5766645,0.23826747,0.48385596,0.3815771,0.94466317,0.39031062,0.5523055,20870396.0,0.63522565,240,-0.33839706,0.33839706,total,al,0.0,0.0064032283,0.010465147,0.00983034,0.0020423254,0.01032864,0.010273089,33708.664,0.0055522956,0.0064032283,0.0064032283,total
49,0.5766645,0.23111455,0.49647674,0.36642033,0.9373125,0.37565073,0.5360077,20804196.0,0.6254708,240,-0.34555,0.34555,total,rand,0.0,0.012806741,0.022923749,0.019934526,0.004306,0.02086494,0.02148733,66762.14,0.011356555,0.012806735,0.012806735,total
50,0.5766645,0.22997312,0.49658507,0.36448818,0.9371206,0.37369323,0.5337311,20804838.0,0.6243546,250,-0.34669143,0.34669143,total,rand,0.0,0.016852396,0.028561736,0.025591277,0.0031070353,0.027022319,0.027598804,74030.195,0.01434845,0.016852403,0.016852403,total
51,0.5766645,0.22067356,0.5114996,0.35207286,0.9409164,0.3600547,0.52054274,20877844.0,0.61792445,250,-0.35599095,0.35599095,total,al,0.0,0.011236006,0.020179663,0.01746152,0.0038640986,0.01826094,0.019099964,57146.45,0.009902269,0.011236007,0.011236007,total
52,0.5766645,0.21524444,0.52342296,0.34342444,0.94047326,0.35105553,0.51108396,20890036.0,0.61297464,260,-0.3614201,0.3614201,total,rand,0.0,0.009135287,0.01701328,0.014816747,0.0028595524,0.015315952,0.016585244,32437.752,0.008565836,0.009135295,0.009135295,total
