,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
40,0.5766645,0.46054325,0.29003257,0.6008888,0.8541678,0.6793237,0.7362991,18040556.0,0.7462769,200,-0.11612122,0.1514254,total,rand,0.0,0.14871538,0.16373698,0.16758542,0.028607268,0.21132909,0.13805674,1608864.2,0.09790666,0.14871538,0.11256441,total
41,0.5766645,0.37548476,0.37053937,0.5413777,0.8981139,0.58227855,0.6919836,19521116.0,0.71941054,200,-0.20117977,0.20117977,total,al,0.0,0.10820315,0.18446773,0.13673551,0.020522796,0.16035447,0.118310355,849883.3,0.07714703,0.10820315,0.10820315,total
42,0.5766645,0.3457177,0.41778165,0.48055428,0.864254,0.52156705,0.63051015,19254316.0,0.67915714,210,-0.23094682,0.23324127,total,al,0.0,0.12804218,0.16665988,0.17361304,0.037494585,0.19973843,0.15964535,827947.6,0.10328848,0.12804218,0.12381335,total
43,0.5766645,0.46890292,0.4223035,0.5586244,0.8260525,0.652928,0.69595146,16840630.0,0.7074743,210,-0.1077616,0.19710398,total,rand,0.0,0.22322728,0.39633006,0.18822633,0.08952389,0.244793,0.17351295,5650973.0,0.12120063,0.2232273,0.15030973,total
44,0.5766645,0.4700659,0.42088324,0.559403,0.82896674,0.6549108,0.69671214,16839636.0,0.70859826,220,-0.106598616,0.19126591,total,al,0.0,0.22479561,0.401615,0.18437245,0.08986866,0.24290785,0.17626913,5683180.0,0.116865024,0.22479562,0.15910275,total
45,0.5766645,0.31563532,0.42603117,0.43228617,0.8409103,0.4692226,0.5797111,19249084.0,0.6488692,220,-0.26102918,0.26102918,total,rand,0.0,0.13017316,0.18459722,0.18573515,0.048389938,0.20845105,0.18598208,544606.6,0.110377386,0.13017316,0.13017316,total
46,0.5766645,0.29598024,0.46495858,0.40147343,0.8382171,0.43535098,0.55674076,19255322.0,0.62945914,230,-0.2806843,0.2806843,total,al,0.0,0.10638102,0.14980769,0.14644971,0.043490656,0.1653731,0.15552738,692142.25,0.08509996,0.10638103,0.10638103,total
47,0.5766645,0.39619002,0.3293,0.5424172,0.86567605,0.5964341,0.68479395,18882900.0,0.71503127,230,-0.18047452,0.1824735,total,rand,0.0,0.13821514,0.19866404,0.18019453,0.03054331,0.21118088,0.15921184,953533.1,0.10611248,0.13821514,0.1355651,total
48,0.5766645,0.4162704,0.32655212,0.55413854,0.85730875,0.6182436,0.6971549,18501076.0,0.72010434,240,-0.16039413,0.18589891,total,al,0.0,0.14620917,0.15761593,0.16903123,0.024124805,0.21106738,0.1474288,1359487.5,0.0983848,0.14620917,0.11200443,total
49,0.5554902,0.32799238,0.4030574,0.4732812,0.86584914,0.517392,0.6302476,18253660.0,0.6836016,240,-0.22749786,0.23760399,total,rand,0.063522875,0.11387625,0.14337794,0.14341958,0.023339521,0.17721638,0.12646191,3391307.5,0.09372322,0.12745681,0.10744702,total
